"Daily BID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/SAR","USD/EUR","USD/CNY","USD/JPY","USD/GBP","","","","",""
"2009-01-10","3.7504","0.7419","6.8255","90.34","0.6593",,,,,
"2009-01-09","3.7504","0.7341","6.8247","90.92","0.6574",,,,,
"2009-01-08","3.7504","0.7330","6.8242","91.92","0.6610",,,,,
"2009-01-07","3.7503","0.7365","6.8232","93.31","0.6672",,,,,
"2009-01-06","3.7498","0.7409","6.8267","93.63","0.6806",,,,,
"2009-01-05","3.7489","0.7270","6.8210","92.62","0.6876",,,,,
"2009-01-04","3.7479","0.7182","6.8030","91.78","0.6871",,,,,
"2009-01-03","3.7479","0.7182","6.8030","91.79","0.6870",,,,,
"2009-01-02","3.7486","0.7181","6.8030","91.14","0.6858",,,,,
"2009-01-01","3.7485","0.7154","6.8133","90.62","0.6834",,,,,
"2008-12-31","3.7507","0.7121","6.8133","90.42","0.6896",,,,,
"2008-12-30","3.7516","0.7094","6.8173","90.36","0.6906",,,,,
"2008-12-29","3.7474","0.7047","6.8365","90.40","0.6823",,,,,
"2008-12-28","3.7462","0.7124","6.8385","90.73","0.6860",,,,,
"2008-12-27","3.7462","0.7124","6.8385","90.73","0.6860",,,,,
"2008-12-26","3.7462","0.7116","6.8385","90.48","0.6784",,,,,
"2008-12-25","3.7463","0.7135","6.8385","90.35","0.6783",,,,,
"2008-12-24","3.7487","0.7156","6.8385","90.54","0.6780",,,,,
"2008-12-23","3.7487","0.7155","6.8392","90.26","0.6753",,,,,
"2008-12-22","3.7487","0.7152","6.8380","89.79","0.6719",,,,,
"2008-12-21","3.7487","0.7185","6.8142","89.25","0.6693",,,,,
"2008-12-20","3.7487","0.7186","6.8142","89.26","0.6695",,,,,
"2008-12-19","3.7486","0.7082","6.8126","89.27","0.6655",,,,,
"2008-12-18","3.7486","0.6926","6.8115","88.21","0.6492",,,,,
"2008-12-17","3.7486","0.7073","6.8276","88.52","0.6439",,,,,
"2008-12-16","3.7486","0.7287","6.8355","90.25","0.6535",,,,,
"2008-12-15","3.7495","0.7406","6.8393","90.82","0.6633",,,,,
"2008-12-14","3.7510","0.7470","6.8325","91.21","0.6704",,,,,
"2008-12-13","3.7510","0.7468","6.8325","91.07","0.6720",,,,,
"2008-12-12","3.7444","0.7495","6.8339","90.48","0.6691",,,,,
"2008-12-11","3.7514","0.7609","6.8417","92.17","0.6709",,,,,
"2008-12-10","3.7508","0.7716","6.8553","92.56","0.6760",,,,,
"2008-12-09","3.7505","0.7757","6.8645","92.62","0.6748",,,,,
"2008-12-08","3.7483","0.7794","6.8695","92.97","0.6747",,,,,
"2008-12-07","3.7415","0.7859","6.8652","92.76","0.6801",,,,,
"2008-12-06","3.7417","0.7860","6.8652","92.77","0.6801",,,,,
"2008-12-05","3.7495","0.7854","6.8675","92.26","0.6821",,,,,
"2008-12-04","3.7500","0.7878","6.8729","92.95","0.6800",,,,,
"2008-12-03","3.7500","0.7888","6.8676","93.11","0.6744",,,,,
"2008-12-02","3.7488","0.7904","6.8728","93.33","0.6709",,,,,
"2008-12-01","3.7486","0.7897","6.8729","94.59","0.6594",,,,,
"2008-11-30","3.7475","0.7875","6.8159","95.48","0.6504",,,,,
"2008-11-29","3.7475","0.7876","6.8159","95.48","0.6503",,,,,
"2008-11-28","3.7474","0.7790","6.8175","95.36","0.6500",,,,,
"2008-11-27","3.7477","0.7749","6.8189","95.34","0.6497",,,,,
"2008-11-26","3.7487","0.7709","6.8184","95.20","0.6508",,,,,
"2008-11-25","3.7487","0.7745","6.8157","96.25","0.6587",,,,,
"2008-11-24","3.7470","0.7880","6.8166","95.69","0.6676",,,,,
"2008-11-23","3.7468","0.7941","6.8225","95.90","0.6698",,,,,
"2008-11-22","3.7469","0.7943","6.8225","95.90","0.6700",,,,,
"2008-11-21","3.7479","0.7987","6.8230","94.71","0.6738",,,,,
"2008-11-20","3.7492","0.7988","6.8253","95.44","0.6712",,,,,
"2008-11-19","3.7495","0.7919","6.8195","96.67","0.6664",,,,,
"2008-11-18","3.7482","0.7917","6.8160","96.60","0.6668",,,,,
"2008-11-17","3.7462","0.7925","6.8172","96.72","0.6740",,,,,
"2008-11-16","3.7460","0.7932","6.8143","96.96","0.6782",,,,,
"2008-11-15","3.7461","0.7926","6.8143","97.04","0.6777",,,,,
"2008-11-14","3.7470","0.7856","6.8153","97.07","0.6746",,,,,
"2008-11-13","3.7461","0.8003","6.8199","95.64","0.6723",,,,,
"2008-11-12","3.7461","0.7970","6.8186","97.13","0.6536",,,,,
"2008-11-11","3.7461","0.7874","6.8131","97.82","0.6420",,,,,
"2008-11-10","3.7490","0.7787","6.8136","98.87","0.6344",,,,,
"2008-11-09","3.7514","0.7858","6.8057","98.23","0.6387",,,,,
"2008-11-08","3.7514","0.7860","6.8057","98.19","0.6389",,,,,
"2008-11-07","3.7504","0.7843","6.8103","97.54","0.6370",,,,,
"2008-11-06","3.7505","0.7778","6.8077","98.00","0.6302",,,,,
"2008-11-05","3.7493","0.7730","6.8104","99.27","0.6270",,,,,
"2008-11-04","3.7514","0.7857","6.8185","99.26","0.6314",,,,,
"2008-11-03","3.7514","0.7819","6.8281","98.94","0.6204",,,,,
"2008-11-02","3.7500","0.7852","6.8295","98.43","0.6215",,,,,
"2008-11-01","3.7500","0.7854","6.8295","98.41","0.6216",,,,,
"2008-10-31","3.7386","0.7848","6.8294","97.96","0.6180",,,,,
"2008-10-30","3.7489","0.7660","6.8253","98.19","0.6068",,,,,
"2008-10-29","3.7462","0.7821","6.8218","97.35","0.6207",,,,,
"2008-10-28","3.7470","0.8006","6.8199","94.62","0.6405",,,,,
"2008-10-27","3.7477","0.7989","6.8309","93.35","0.6406",,,,,
"2008-10-26","3.7480","0.7919","6.8241","94.16","0.6283",,,,,
"2008-10-25","3.7493","0.7872","6.8241","94.21","0.6283",,,,,
"2008-10-24","3.7388","0.7901","6.8229","93.90","0.6337",,,,,
"2008-10-23","3.7475","0.7800","6.8152","97.41","0.6167",,,,,
"2008-10-22","3.7462","0.7741","6.8158","99.36","0.6090",,,,,
"2008-10-21","3.7498","0.7548","6.8232","101.30","0.5859",,,,,
"2008-10-20","3.7527","0.7453","6.8197","101.76","0.5775",,,,,
"2008-10-19","3.7535","0.7452","6.8242","101.60","0.5781",,,,,
"2008-10-18","3.7535","0.7452","6.8242","101.60","0.5781",,,,,
"2008-10-17","3.7560","0.7431","6.8184","101.35","0.5775",,,,,
"2008-10-16","3.7560","0.7435","6.8137","100.31","0.5797",,,,,
"2008-10-15","3.7533","0.7360","6.8234","101.41","0.5732",,,,,
"2008-10-14","3.7320","0.7318","6.8216","102.32","0.5717",,,,,
"2008-10-13","3.7509","0.7363","6.8203","100.55","0.5812",,,,,
"2008-10-12","3.7600","0.7453","6.8259","100.56","0.5861",,,,,
"2008-10-11","3.7600","0.7459","6.8259","100.57","0.5863",,,,,
"2008-10-10","3.7454","0.7385","6.8249","99.36","0.5883",,,,,
"2008-10-09","3.7624","0.7316","6.8103","100.45","0.5790",,,,,
"2008-10-08","3.7629","0.7335","6.7965","100.51","0.5730",,,,,
"2008-10-07","3.7653","0.7367","6.8100","102.09","0.5718",,,,,
"2008-10-06","3.7582","0.7358","6.8355","103.15","0.5695",,,,,
"2008-10-05","3.7528","0.7261","6.8351","105.24","0.5644",,,,,
"2008-10-04","3.7530","0.7257","6.8351","105.27","0.5642",,,,,
"2008-10-03","3.7604","0.7231","6.8351","105.27","0.5652",,,,,
"2008-10-02","3.7581","0.7187","6.8351","105.60","0.5660",,,,,
"2008-10-01","3.7586","0.7096","6.8351","106.02","0.5620",,,,,
"2008-09-30","3.7554","0.6996","6.8351","104.86","0.5559",,,,,
"2008-09-29","3.7517","0.6921","6.8351","105.87","0.5502",,,,,
"2008-09-28","3.7473","0.6841","6.8351","105.96","0.5420",,,,,
"2008-09-27","3.7474","0.6841","6.8351","105.97","0.5420",,,,,
"2008-09-26","3.7470","0.6842","6.8334","105.73","0.5434",,,,,
"2008-09-25","3.7510","0.6815","6.8083","106.07","0.5401",,,,,
"2008-09-24","3.7513","0.6814","6.8021","105.84","0.5393",,,,,
"2008-09-23","3.7512","0.6777","6.7960","105.50","0.5389",,,,,
"2008-09-22","3.7505","0.6858","6.8110","106.43","0.5433",,,,,
"2008-09-21","3.7460","0.6909","6.8150","107.40","0.5458",,,,,
"2008-09-20","3.7460","0.6910","6.8150","107.42","0.5458",,,,,
"2008-09-19","3.7392","0.6986","6.8149","107.22","0.5508",,,,,
"2008-09-18","3.7499","0.6955","6.8170","104.67","0.5497",,,,,
"2008-09-17","3.7476","0.7044","6.8299","105.57","0.5585",,,,,
"2008-09-16","3.7485","0.7034","6.8361","104.42","0.5585",,,,,
"2008-09-15","3.7458","0.7004","6.8295","105.71","0.5564",,,,,
"2008-09-14","3.7403","0.7024","6.8275","107.81","0.5572",,,,,
"2008-09-13","3.7403","0.7026","6.8275","107.89","0.5572",,,,,
"2008-09-12","3.7469","0.7105","6.8304","107.30","0.5652",,,,,
"2008-09-11","3.7470","0.7169","6.8355","107.09","0.5709",,,,,
"2008-09-10","3.7470","0.7087","6.8307","107.33","0.5681",,,,,
"2008-09-09","3.7470","0.7076","6.8288","107.70","0.5682",,,,,
"2008-09-08","3.7461","0.7004","6.8288","108.47","0.5638",,,,,
"2008-09-07","3.7406","0.7005","6.8324","107.73","0.5660",,,,,
"2008-09-06","3.7406","0.7007","6.8324","107.68","0.5661",,,,,
"2008-09-05","3.7469","0.7008","6.8311","106.68","0.5674",,,,,
"2008-09-04","3.7471","0.6914","6.8277","108.05","0.5630",,,,,
"2008-09-03","3.7471","0.6911","6.8341","108.62","0.5627",,,,,
"2008-09-02","3.7483","0.6876","6.8251","108.47","0.5592",,,,,
"2008-09-01","3.7465","0.6831","6.8176","108.20","0.5540",,,,,
"2008-08-31","3.7410","0.6812","6.8252","108.75","0.5491",,,,,
"2008-08-30","3.7410","0.6813","6.8252","108.76","0.5490",,,,,
"2008-08-29","3.7484","0.6796","6.8261","108.98","0.5471",,,,,
"2008-08-28","3.7485","0.6779","6.8207","109.31","0.5451",,,,,
"2008-08-27","3.7485","0.6802","6.8293","109.35","0.5431",,,,,
"2008-08-26","3.7486","0.6815","6.8389","109.60","0.5426",,,,,
"2008-08-25","3.7464","0.6775","6.8373","109.82","0.5408",,,,,
"2008-08-24","3.7405","0.6758","6.8249","110.02","0.5396",,,,,
"2008-08-23","3.7498","0.6761","6.8249","110.01","0.5394",,,,,
"2008-08-22","3.7486","0.6735","6.8250","109.20","0.5358",,,,,
"2008-08-21","3.7487","0.6756","6.8356","109.02","0.5354",,,,,
"2008-08-20","3.7491","0.6780","6.8447","109.89","0.5368",,,,,
"2008-08-19","3.7492","0.6804","6.8521","109.89","0.5369",,,,,
"2008-08-18","3.7467","0.6793","6.8617","110.22","0.5356",,,,,
"2008-08-17","3.7405","0.6807","6.8602","110.46","0.5358",,,,,
"2008-08-16","3.7405","0.6807","6.8602","110.45","0.5358",,,,,
"2008-08-15","3.7479","0.6784","6.8600","110.24","0.5367",,,,,
"2008-08-14","3.7480","0.6717","6.8520","109.53","0.5349",,,,,
"2008-08-13","3.7480","0.6705","6.8483","108.94","0.5300",,,,,
"2008-08-12","3.7486","0.6712","6.8546","109.98","0.5251",,,,,
"2008-08-11","3.7469","0.6676","6.8490","109.97","0.5215",,,,,
"2008-08-10","3.7411","0.6662","6.8492","110.12","0.5204",,,,,
"2008-08-09","3.7411","0.6662","6.8492","110.12","0.5204",,,,,
"2008-08-08","3.7485","0.6593","6.8502","109.77","0.5183",,,,,
"2008-08-07","3.7486","0.6487","6.8503","109.48","0.5134",,,,,
"2008-08-06","3.7487","0.6468","6.8397","108.67","0.5119",,,,,
"2008-08-05","3.7481","0.6445","6.8457","108.10","0.5108",,,,,
"2008-08-04","3.7462","0.6417","6.8412","107.85","0.5075",,,,,
"2008-08-03","3.7408","0.6423","6.8325","107.64","0.5062",,,,,
"2008-08-02","3.7408","0.6423","6.8325","107.64","0.5062",,,,,
"2008-08-01","3.7391","0.6434","6.8325","107.73","0.5067",,,,,
"2008-07-31","3.7483","0.6410","6.8213","108.02","0.5046",,,,,
"2008-07-30","3.7472","0.6417","6.8200","108.04","0.5049",,,,,
"2008-07-29","3.7472","0.6370","6.8186","107.68","0.5026",,,,,
"2008-07-28","3.7464","0.6359","6.8253","107.70","0.5025",,,,,
"2008-07-27","3.7408","0.6364","6.8097","107.79","0.5020",,,,,
"2008-07-26","3.7408","0.6364","6.8097","107.79","0.5020",,,,,
"2008-07-25","3.7430","0.6367","6.8110","107.39","0.5024",,,,,
"2008-07-24","3.7471","0.6378","6.8189","107.72","0.5022",,,,,
"2008-07-23","3.7475","0.6348","6.8193","107.56","0.5012",,,,,
"2008-07-22","3.7471","0.6294","6.8118","106.62","0.4999",,,,,
"2008-07-21","3.7458","0.6303","6.8198","106.81","0.5011",,,,,
"2008-07-20","3.7400","0.6308","6.8084","106.88","0.5002",,,,,
"2008-07-19","3.7400","0.6308","6.8084","106.91","0.5002",,,,,
"2008-07-18","3.7465","0.6310","6.8086","106.47","0.5007",,,,,
"2008-07-17","3.7451","0.6311","6.8124","105.43","0.4998",,,,,
"2008-07-16","3.7436","0.6292","6.8015","104.51","0.4993",,,,,
"2008-07-15","3.7463","0.6274","6.8128","105.40","0.4995",,,,,
"2008-07-14","3.7466","0.6290","6.8325","106.43","0.5029",,,,,
"2008-07-13","3.7408","0.6272","6.8257","106.22","0.5027",,,,,
"2008-07-12","3.7408","0.6273","6.8257","106.23","0.5027",,,,,
"2008-07-11","3.7472","0.6320","6.8266","106.78","0.5047",,,,,
"2008-07-10","3.7473","0.6354","6.8352","106.99","0.5054",,,,,
"2008-07-09","3.7475","0.6371","6.8496","107.32","0.5068",,,,,
"2008-07-08","3.7475","0.6370","6.8485","107.06","0.5067",,,,,
"2008-07-07","3.7469","0.6382","6.8560","107.20","0.5063",,,,,
"2008-07-06","3.7410","0.6364","6.8476","106.75","0.5043",,,,,
"2008-07-05","3.7410","0.6364","6.8476","106.75","0.5043",,,,,
"2008-07-04","3.7470","0.6369","6.8453","106.72","0.5043",,,,,
"2008-07-03","3.7468","0.6318","6.8321","106.25","0.5030",,,,,
"2008-07-02","3.7468","0.6320","6.8461","106.11","0.5018",,,,,
"2008-07-01","3.7463","0.6342","6.8465","105.88","0.5015",,,,,
"2008-06-30","3.7448","0.6337","6.8444","105.94","0.5016",,,,,
"2008-06-29","3.7402","0.6330","6.8518","106.07","0.5011",,,,,
"2008-06-28","3.7402","0.6329","6.8518","106.07","0.5011",,,,,
"2008-06-27","3.7466","0.6349","6.8523","106.57","0.5028",,,,,
"2008-06-26","3.7466","0.6371","6.8549","107.64","0.5052",,,,,
"2008-06-25","3.7464","0.6418","6.8562","107.91","0.5075",,,,,
"2008-06-24","3.7471","0.6431","6.8607","107.91","0.5084",,,,,
"2008-06-23","3.7451","0.6427","6.8637","107.56","0.5080",,,,,
"2008-06-22","3.7390","0.6405","6.8701","107.28","0.5059",,,,,
"2008-06-21","3.7390","0.6405","6.8701","107.28","0.5059",,,,,
"2008-06-20","3.7392","0.6413","6.8700","107.54","0.5064",,,,,
"2008-06-19","3.7468","0.6441","6.8685","107.78","0.5088",,,,,
"2008-06-18","3.7470","0.6450","6.8733","108.01","0.5115",,,,,
"2008-06-17","3.7472","0.6450","6.8826","108.04","0.5102",,,,,
"2008-06-16","3.7464","0.6480","6.8927","108.21","0.5111",,,,,
"2008-06-15","3.7406","0.6498","6.8929","108.14","0.5134",,,,,
"2008-06-14","3.7406","0.6500","6.8929","108.16","0.5134",,,,,
"2008-06-13","3.7397","0.6505","6.8931","108.06","0.5138",,,,,
"2008-06-12","3.7470","0.6467","6.8979","107.46","0.5118",,,,,
"2008-06-11","3.7470","0.6451","6.9092","107.29","0.5108",,,,,
"2008-06-10","3.7471","0.6430","6.9114","106.79","0.5093",,,,,
"2008-06-09","3.7463","0.6345","6.9132","105.46","0.5069",,,,,
"2008-06-08","3.7407","0.6336","6.9132","104.88","0.5073",,,,,
"2008-06-07","3.7499","0.6355","6.9132","104.90","0.5077",,,,,
"2008-06-06","3.7393","0.6384","6.9152","105.72","0.5095",,,,,
"2008-06-05","3.7479","0.6469","6.9347","105.71","0.5121",,,,,
"2008-06-04","3.7471","0.6472","6.9276","105.01","0.5106",,,,,
"2008-06-03","3.7473","0.6440","6.9161","104.60","0.5088",,,,,
"2008-06-02","3.7465","0.6434","6.9249","104.97","0.5080",,,,,
"2008-06-01","3.7410","0.6427","6.9325","105.46","0.5044",,,,,
"2008-05-31","3.7410","0.6427","6.9325","105.47","0.5043",,,,,
"2008-05-30","3.7392","0.6441","6.9327","105.46","0.5060",,,,,
"2008-05-29","3.7473","0.6416","6.9286","105.09","0.5059",,,,,
"2008-05-28","3.7474","0.6379","6.9348","104.39","0.5057",,,,,
"2008-05-27","3.7474","0.6346","6.9374","103.73","0.5054",,,,,
"2008-05-26","3.7465","0.6342","6.9270","103.34","0.5048",,,,,
"2008-05-25","3.7410","0.6342","6.9316","103.33","0.5050",,,,,
"2008-05-24","3.7410","0.6342","6.9316","103.34","0.5050",,,,,
"2008-05-23","3.7397","0.6348","6.9325","103.56","0.5049",,,,,
"2008-05-22","3.7473","0.6346","6.9356","103.36","0.5060",,,,,
"2008-05-21","3.7477","0.6366","6.9499","103.38","0.5084",,,,,
"2008-05-20","3.7479","0.6414","6.9648","103.98","0.5105",,,,,
"2008-05-19","3.7470","0.6424","6.9656","104.14","0.5116",,,,,
"2008-05-18","3.7415","0.6418","6.9825","104.01","0.5109",,,,,
"2008-05-17","3.7415","0.6418","6.9825","104.00","0.5109",,,,,
"2008-05-16","3.7478","0.6452","6.9817","104.49","0.5128",,,,,
"2008-05-15","3.7478","0.6460","6.9856","104.93","0.5139",,,,,
"2008-05-14","3.7479","0.6470","6.9910","104.99","0.5144",,,,,
"2008-05-13","3.7481","0.6449","6.9795","104.02","0.5126",,,,,
"2008-05-12","3.7471","0.6467","6.9778","103.45","0.5117",,,,,
"2008-05-11","3.7415","0.6457","6.9778","102.81","0.5117",,,,,
"2008-05-10","3.7415","0.6457","6.9778","102.81","0.5117",,,,,
"2008-05-09","3.7478","0.6478","6.9806","103.30","0.5121",,,,,
"2008-05-08","3.7479","0.6508","6.9936","104.25","0.5117",,,,,
"2008-05-07","3.7478","0.6467","6.9774","105.03","0.5095",,,,,
"2008-05-06","3.7483","0.6443","6.9771","104.71","0.5069",,,,,
"2008-05-05","3.7469","0.6465","6.9781","105.20","0.5069",,,,,
"2008-05-04","3.7418","0.6481","6.9785","105.34","0.5070",,,,,
"2008-05-03","3.7418","0.6481","6.9785","105.34","0.5070",,,,,
"2008-05-02","3.7478","0.6472","6.9785","104.83","0.5056",,,,,
"2008-05-01","3.7477","0.6428","6.9785","103.96","0.5042",,,,,
"2008-04-30","3.7480","0.6422","6.9802","104.16","0.5071",,,,,
"2008-04-29","3.7481","0.6407","6.9757","104.04","0.5045",,,,,
"2008-04-28","3.7473","0.6395","6.9938","104.48","0.5034",,,,,
"2008-04-27","3.7420","0.6397","7.0000","104.38","0.5034",,,,,
"2008-04-26","3.7420","0.6396","7.0000","104.38","0.5035",,,,,
"2008-04-25","3.7481","0.6391","6.9985","104.33","0.5055",,,,,
"2008-04-24","3.7482","0.6334","6.9775","103.77","0.5060",,,,,
"2008-04-23","3.7482","0.6269","6.9737","103.14","0.5026",,,,,
"2008-04-22","3.7482","0.6277","6.9804","103.10","0.5036",,,,,
"2008-04-21","3.7472","0.6306","6.9875","103.59","0.5022",,,,,
"2008-04-20","3.7417","0.6320","6.9839","103.64","0.5004",,,,,
"2008-04-19","3.7418","0.6320","6.9839","103.63","0.5004",,,,,
"2008-04-18","3.7480","0.6308","6.9841","103.10","0.5017",,,,,
"2008-04-17","3.7482","0.6278","6.9745","102.10","0.5056",,,,,
"2008-04-16","3.7482","0.6302","6.9835","101.56","0.5079",,,,,
"2008-04-15","3.7480","0.6321","6.9840","101.22","0.5077",,,,,
"2008-04-14","3.7470","0.6341","6.9894","100.96","0.5064",,,,,
"2008-04-13","3.7417","0.6327","6.9965","100.98","0.5077",,,,,
"2008-04-12","3.7418","0.6324","6.9941","100.96","0.5077",,,,,
"2008-04-11","3.7479","0.6332","6.9941","101.54","0.5069",,,,,
"2008-04-10","3.7478","0.6319","6.9810","101.18","0.5059",,,,,
"2008-04-09","3.7479","0.6354","6.9920","102.34","0.5076",,,,,
"2008-04-08","3.7473","0.6356","6.9915","102.34","0.5052",,,,,
"2008-04-07","3.7398","0.6367","6.9925","102.45","0.5030",,,,,
"2008-04-06","3.7397","0.6352","7.0075","101.42","0.5015",,,,,
"2008-04-05","3.7397","0.6352","7.0075","101.43","0.5015",,,,,
"2008-04-04","3.7408","0.6363","7.0072","102.05","0.5009",,,,,
"2008-04-03","3.7463","0.6395","7.0069","102.49","0.5031",,,,,
"2008-04-02","3.7464","0.6402","7.0105","102.06","0.5049",,,,,
"2008-04-01","3.7471","0.6371","7.0035","100.45","0.5049",,,,,
"2008-03-31","3.7463","0.6329","7.0036","99.54","0.5025",,,,,
"2008-03-30","3.7407","0.6329","7.0022","99.19","0.5012",,,,,
"2008-03-29","3.7407","0.6329","7.0022","99.19","0.5013",,,,,
"2008-03-28","3.7473","0.6335","7.0022","99.70","0.4999",,,,,
"2008-03-27","3.7473","0.6329","7.0040","99.32","0.4978",,,,,
"2008-03-26","3.7469","0.6377","7.0170","99.66","0.4993",,,,,
"2008-03-25","3.7466","0.6438","7.0405","100.39","0.5018",,,,,
"2008-03-24","3.7443","0.6492","7.0425","100.00","0.5047",,,,,
"2008-03-23","3.7401","0.6477","7.0425","99.52","0.5046",,,,,
"2008-03-22","3.7401","0.6477","7.0425","99.53","0.5046",,,,,
"2008-03-21","3.7476","0.6476","7.0425","99.44","0.5040",,,,,
"2008-03-20","3.7477","0.6439","7.0421","99.14","0.5045",,,,,
"2008-03-19","3.7464","0.6378","7.0556","99.28","0.4995",,,,,
"2008-03-18","3.7436","0.6343","7.0714","97.67","0.4979",,,,,
"2008-03-17","3.7399","0.6340","7.0633","97.26","0.4971",,,,,
"2008-03-16","3.7372","0.6378","7.0806","99.02","0.4951",,,,,
"2008-03-15","3.7372","0.6378","7.0806","99.04","0.4950",,,,,
"2008-03-14","3.7413","0.6406","7.0794","100.35","0.4926",,,,,
"2008-03-13","3.7435","0.6423","7.0835","100.75","0.4923",,,,,
"2008-03-12","3.7461","0.6489","7.0931","102.83","0.4965",,,,,
"2008-03-11","3.7467","0.6509","7.0951","102.24","0.4978",,,,,
"2008-03-10","3.7455","0.6506","7.0971","102.14","0.4957",,,,,
"2008-03-09","3.7401","0.6510","7.1014","102.62","0.4965",,,,,
"2008-03-08","3.7403","0.6510","7.0998","102.63","0.4965",,,,,
"2008-03-07","3.7460","0.6501","7.0998","102.51","0.4968",,,,,
"2008-03-06","3.7458","0.6531","7.0968","103.55","0.5008",,,,,
"2008-03-05","3.7454","0.6573","7.0989","103.58","0.5039",,,,,
"2008-03-04","3.7459","0.6578","7.0961","103.20","0.5036",,,,,
"2008-03-03","3.7411","0.6579","7.0946","103.17","0.5037",,,,,
"2008-03-02","3.7337","0.6586","7.1019","103.68","0.5026",,,,,
"2008-03-01","3.7340","0.6586","7.1019","103.69","0.5026",,,,,
"2008-02-29","3.7411","0.6583","7.1013","104.55","0.5032",,,,,
"2008-02-28","3.7440","0.6611","7.1028","106.17","0.5039",,,,,
"2008-02-27","3.7460","0.6650","7.1345","106.78","0.5030",,,,,
"2008-02-26","3.7468","0.6733","7.1456","107.86","0.5075",,,,,
"2008-02-25","3.7462","0.6746","7.1411","107.56","0.5084",,,,,
"2008-02-24","3.7403","0.6742","7.1330","107.15","0.5083",,,,,
"2008-02-23","3.7405","0.6742","7.1330","107.13","0.5083",,,,,
"2008-02-22","3.7474","0.6748","7.1330","107.21","0.5087",,,,,
"2008-02-21","3.7477","0.6784","7.1327","107.97","0.5128",,,,,
"2008-02-20","3.7472","0.6802","7.1365","107.88","0.5140",,,,,
"2008-02-19","3.7478","0.6802","7.1400","107.85","0.5127",,,,,
"2008-02-18","3.7460","0.6820","7.1570","107.97","0.5115",,,,,
"2008-02-17","3.7409","0.6809","7.1690","107.79","0.5098",,,,,
"2008-02-16","3.7411","0.6809","7.1690","107.77","0.5098",,,,,
"2008-02-15","3.7480","0.6822","7.1694","107.84","0.5086",,,,,
"2008-02-14","3.7481","0.6851","7.1790","108.19","0.5084",,,,,
"2008-02-13","3.7477","0.6862","7.1862","107.52","0.5101",,,,,
"2008-02-12","3.7471","0.6878","7.1800","107.06","0.5119",,,,,
"2008-02-11","3.7457","0.6881","7.1820","107.00","0.5135",,,,,
"2008-02-10","3.7397","0.6891","7.1796","107.27","0.5138",,,,,
"2008-02-09","3.7400","0.6891","7.1796","107.28","0.5138",,,,,
"2008-02-08","3.7466","0.6902","7.1796","107.41","0.5140",,,,,
"2008-02-07","3.7460","0.6855","7.1796","106.55","0.5118",,,,,
"2008-02-06","3.7460","0.6832","7.1796","106.58","0.5096",,,,,
"2008-02-05","3.7465","0.6780","7.1750","106.95","0.5076",,,,,
"2008-02-04","3.7449","0.6749","7.1798","106.76","0.5073",,,,,
"2008-02-03","3.7382","0.6753","7.1730","106.50","0.5087",,,,,
"2008-02-02","3.7385","0.6754","7.1730","106.51","0.5087",,,,,
"2008-02-01","3.7467","0.6729","7.1733","106.37","0.5038",,,,,
"2008-01-31","3.7477","0.6732","7.1730","106.38","0.5029",,,,,
