,Country Name,Country Code,Indicator Name,Indicator Code,Time Period,Value,Status,Unnamed: 7
3164455,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M10,2.110616383,,
3165660,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M4,96.83529441,,
3166919,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M5,4.949406207,,
3167810,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M7,99.77375566,,
3168547,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M10,17.05262358,,
3169842,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M3,68.5,,
3171189,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M12,50.54602007,,
3171318,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M9,60.02603938,,
3172374,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M11,92.79730542,,
3172483,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M3,51.33874409,,
3172706,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M5,84.87267468,,
3174087,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M1,1.973817173,,
3174908,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M12,14.60431079,,
3175137,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M1,17.64971945,,
3175648,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M7,102.6261025,,
3182187,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M10,13.21221334,,
3182188,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M11,25.78207885,,
3182189,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M1,25.00588335,,
3182217,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M6,42.88025011,,
3183096,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M9,107.5057431,,
3183717,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M4,4.978750512,,
3184961,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M9,59.71738606,,
3186162,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M1,48.92959116,,
3192705,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M12,11.4387121,,
3193088,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M11,106.5195575,,
3193089,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M4,102.1383228,,
3194398,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M8,91.74208145,,
3196280,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M4,32.27104673,,
3200807,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M2,5.096127734,,
3200808,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M9,76.40005495,,
3202902,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M1,41.96762142,,
3205231,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M12,97.52733687,,
3205695,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M11,16.79248504,,
3205696,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M7,76.30796688,,
3205787,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M1,53.89867903,,
3206110,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M3,69.93819751,,
3207992,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M10,92.30769231,,
3209983,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M9,105.6528264,,
3210868,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M12,73.4578769,,
3215232,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M2,101.6949153,,
3215395,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M10,40.10082978,,
3215396,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M4,96.04072398,,
3215460,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M10,75.29870401,,
3215575,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M6,19.78381181,,
3216317,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M9,68.99185159,,
3216363,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M3,106.3125557,,
3217314,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M10,50.50214711,,
3217668,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M12,12.49810141,,
3217956,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M9,32.57685976,,
3218520,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M3,3.448186273,,
3220198,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M6,88.84442221,,
3222251,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M2,119.6313547,,
3223581,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M5,103.9011388,,
3224133,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M10,85.40723982,,
3224562,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M4,39.5599834,,
3225497,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M11,39.68047431,,
3226611,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M6,47.66380304,,
3227821,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M3,98.58289565,,
3230242,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M1,95.58823529,,
3236155,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M12,91.40271493,,
3236156,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M2,87.8959276,,
3237004,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M3,103.7072934,,
3237324,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M12,42.56157635,,
3237325,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M4,62.76441611,,
3237350,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M3,100.4926108,,
3237506,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M6,95.04170152,,
3240463,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M1,117.7364319,,
3240666,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M11,86.17312515,,
3241459,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M2,88.84442221,,
3243357,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M5,44.54506037,,
3243863,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M2,6.121681089,,
3244426,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M10,98.62186735,,
3244981,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M12,102.7570536,,
3245711,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2014M1,112.6941089,,
3247729,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M10,118.2043405,,
3248477,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M3,19.4561673,,
3248478,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M6,92.46425975,,
3251833,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M2,97.82493369,,
3256874,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M12,69.33333333,,
3259870,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M10,72.83333333,,
3262182,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M10,103.0830664,,
3263719,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M2,32.364586,,
3264832,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M4,25.60190658,,
3266719,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M2,9.599833407,,
3270392,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M9,67.04309535,,
3270393,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M2,99.73589716,,
3271516,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M5,115.0273224,,
3272778,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M2,7.454650323,,
3273409,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M1,79.2682273,,
3273616,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M11,50.132164,,
3273941,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M7,101.0180995,,
3274086,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M3,85.22412603,,
3275750,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M4,104.5151616,,
3276208,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M9,100.6053932,,
3276209,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M12,108.6663156,,
3276659,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M5,95.37194088,,
3277642,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M12,2.208330104,,
3277646,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M6,7.651689539,,
3280391,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M1,67.66666667,,
3280599,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M10,99.21132336,,
3282463,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M9,103.7420648,,
3282674,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2014M1,106.6488473,,
3284674,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M7,94.33163896,,
3287708,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M11,89.44472236,,
3290726,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M12,13.47670951,,
3290755,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M10,50.10141422,,
3291822,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M5,99.66063348,,
3292342,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M7,55.61783757,,
3293637,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M9,85.76542337,,
3295304,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M11,50.96090331,,
3296776,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M2,136.1747411,,
3296887,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M7,48.05665814,,
3297169,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M11,66.69990215,,
3299135,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M12,104.0658049,,
3300021,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M10,13.75167227,,
3300226,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M3,119.2746011,,
3300498,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M2,73.78128864,,
3301517,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M9,83.94250513,,
3303309,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M12,97.74887444,,
3305048,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M9,46.18300035,,
3305662,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M5,106.985567,,
3307899,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M2,73.11964414,,
3308386,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M5,12.98550234,,
3309358,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M1,124.7723133,,
3309413,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M3,95.89284268,,
3309544,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M8,88.03143605,,
3311696,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M2,31.05971124,,
3311986,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M4,75.96688165,,
3314107,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M11,97.39130435,,
3314440,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M9,99.8459168,,
3315507,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M10,79.42656644,,
3315514,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M3,84.37188477,,
3315865,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M2,256.8772449,,
3318881,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M7,32.12190306,,
3320322,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M9,61.90171404,,
3323019,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M11,68.09658556,,
3324747,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M7,115.2313943,,
3326786,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M2,86.81484936,,
3326946,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M10,4.371161742,,
3328483,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1967M11,69.44942779,,
3328484,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M1,101.685426,,
3328488,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M2,28.33348292,,
3329650,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M9,101.2987013,,
3330085,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M9,86.32586217,,
3331530,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M8,53.22579842,,
3332200,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M5,100.9248897,,
3335224,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M3,99.31034483,,
3337637,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M9,168.4098018,,
3338030,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M7,89.58871915,,
3338926,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M2,14.68059173,,
3341192,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M12,12.38638566,,
3347207,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M4,37.41400315,,
3347208,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M1,53.02225808,,
3349853,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M7,59.7912807,,
3350464,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M1,10.75563793,,
3352517,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M12,71.93633952,,
3356149,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M3,55.80901857,,
3356789,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M3,85.63538948,,
3361166,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M3,111.0754707,,
3361422,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M11,14.87274328,,
3363531,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M4,89.1179476,,
3363985,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M5,51.86258019,,
3366658,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M12,14.53164215,,
3367965,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M9,5.420065277,,
3367990,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M3,52.99481479,,
3367991,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M5,107.4402105,,
3368125,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M6,105.4929452,,
3369973,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M6,80.58607836,,
3369983,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M8,86.40657084,,
3370532,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1967M9,15.9598333,,
3370545,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M5,88.89031609,,
3371608,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M8,4.389412939,,
3371609,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M3,83.29396691,,
3371610,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M9,114.2348754,,
3372213,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M1,14.88755964,,
3372253,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M11,28.80878495,,
3372254,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2014M5,111.1165886,,
3375114,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M7,65.09477896,,
3380804,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M11,96.29690722,,
3380805,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M12,104.4123711,,
3381058,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M3,26.6584932,,
3382555,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M7,77.25,,
3384348,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M5,12.64852992,,
3384674,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M12,105.6144765,,
3385485,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M3,92.44992296,,
3390177,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M4,93.10771341,,
3391355,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M8,2.110616383,,
3391877,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M4,355.7447998,,
3392951,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M10,82.05338809,,
3396240,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M1,91.62895928,,
3396812,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M5,40.08955137,,
3396868,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M6,86.44322161,,
3397205,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M3,71.70614469,,
3397603,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M5,40.49862842,,
3397604,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M6,96.70325274,,
3398920,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M10,104.4941208,,
3398921,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M9,100.9956392,,
3399310,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M8,13.6412647,,
3399311,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959M7,13.96983336,,
3399312,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M8,69.01562231,,
3399838,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M4,12.08368806,,
3399842,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M5,12.02314854,,
3400211,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M2,95.7784589,,
3400731,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M1,100,,
3402011,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M5,102.828866,,
